2	 1:1	 2:21	 3:1.62	 4:64	 5:2	 6:1	 7:2	 8:3	 9:3	 10:1	 11:2	 12:1	 13:0	 14:1	 15:4	 16:4
1	 1:2	 2:30.945369	 3:1.759647	 4:120.009392	 5:2	 6:2	 7:2.766612	 8:3	 9:3	 10:1	 11:2.173417	 12:1	 13:1.089344	 14:1.198439	 15:3	 16:1
1	 1:2	 2:31.490699	 3:1.773521	 4:120.209711	 5:2	 6:2	 7:2.777165	 8:3	 9:3	 10:1	 11:2.106861	 12:1	 13:.925941	 14:.2916	 15:3	 16:1
1	 1:2	 2:31.56724	 3:1.753327	 4:118.26569	 5:2	 6:2	 7:2.232836	 8:3	 9:3	 10:1	 11:2.146398	 12:1	 13:.886817	 14:.47787	 15:3	 16:1
1	 1:2	 2:30.444081	 3:1.761068	 4:118.370628	 5:2	 6:2	 7:2.571274	 8:3	 9:3	 10:1	 11:2.224164	 12:1	 13:1.018158	 14:1.152899	 15:3	 16:1
1	 1:2	 2:31.199261	 3:1.848845	 4:125.077863	 5:2	 6:2	 7:2.49619	 8:3	 9:3	 10:2	 11:1.662117	 12:1	 13:.992371	 14:.217632	 15:3	 16:4
1	 1:2	 2:31.190219	 3:1.842812	 4:125.973927	 5:2	 6:2	 7:2.151335	 8:3	 9:3	 10:2	 11:1.491169	 12:1	 13:.883542	 14:.527766	 15:3	 16:4
1	 1:2	 2:30.575349	 3:1.825449	 4:124.95278	 5:2	 6:2	 7:2.01695	 8:3	 9:3	 10:1	 11:1.83412	 12:1	 13:.797209	 14:.185499	 15:3	 16:4
1	 1:2	 2:30.702559	 3:1.86198	 4:126.418413	 5:2	 6:2	 7:2.927187	 8:3	 9:3	 10:1	 11:1.508796	 12:1	 13:.902776	 14:1.015467	 15:3	 16:4
1	 1:2	 2:25.057878	 3:1.763987	 4:113.069667	 5:2	 6:2	 7:1.412566	 8:3	 9:3	 10:1	 11:2.002495	 12:1	 13:1.592795	 14:.001867	 15:3	 16:4
1	 1:2	 2:25.151286	 3:1.761519	 4:112.835195	 5:2	 6:2	 7:1.289315	 8:3	 9:3	 10:1	 11:2.007348	 12:1	 13:1.376217	 14:.001518	 15:3	 16:4
1	 1:2	 2:25.137087	 3:1.772045	 4:114.067936	 5:2	 6:2	 7:1.624366	 8:3	 9:3	 10:1	 11:2.081719	 12:1	 13:1.538922	 14:.356868	 15:3	 16:4
1	 1:2	 2:25.3292	 3:1.771817	 4:114.004832	 5:2	 6:2	 7:1.528331	 8:3	 9:3	 10:1	 11:2.079353	 12:1	 13:1.522429	 14:.228598	 15:3	 16:4
1	 1:2	 2:25.66668	 3:1.79858	 4:117.93329	 5:2	 6:2	 7:2.037042	 8:3	 9:3	 10:1	 11:2.43699	 12:1	 13:1.016254	 14:.020044	 15:3	 16:4
1	 1:2	 2:25.01277	 3:1.788586	 4:117.849351	 5:2	 6:2	 7:2.191108	 8:2.993856	 9:3	 10:1	 11:2.444917	 12:1	 13:1.055854	 14:.145284	 15:3	 16:4
1	 1:2	 2:25.047945	 3:1.803207	 4:118.332966	 5:2	 6:2	 7:1.431346	 8:3	 9:3	 10:1	 11:2.098959	 12:1	 13:1.110868	 14:.196952	 15:3	 16:4
1	 1:2	 2:25.426457	 3:1.836592	 4:118.377601	 5:2	 6:2	 7:1.84199	 8:3	 9:3	 10:1	 11:2.503244	 12:1	 13:1.226019	 14:.078207	 15:3	 16:4
1	 1:2	 2:37.207082	 3:1.762921	 4:118.40174	 5:2	 6:2	 7:2.13683	 8:2.993084	 9:3	 10:1	 11:1.885926	 12:1	 13:.615298	 14:0	 15:3	 16:1
1	 1:2	 2:38.10894	 3:1.752863	 4:119.201465	 5:2	 6:2	 7:2.499388	 8:2.989791	 9:3	 10:1	 11:1.959777	 12:1	 13:.6081	 14:.64676	 15:3	 16:1
1	 1:2	 2:38.644441	 3:1.768235	 4:117.792268	 5:2	 6:2	 7:2.230742	 8:2.920373	 9:3	 10:1	 11:1.831187	 12:1	 13:.756277	 14:0	 15:3	 16:1
1	 1:2	 2:38.112989	 3:1.766888	 4:118.134898	 5:2	 6:2	 7:2.240757	 8:2.911568	 9:3	 10:1	 11:1.895876	 12:1	 13:.822186	 14:0	 15:3	 16:1
1	 1:2	 2:24.825393	 3:1.603501	 4:101.038263	 5:2	 6:2	 7:2.996186	 8:1.134042	 9:3	 10:1	 11:1.270166	 12:1	 13:.073065	 14:1.551934	 15:4	 16:4
1	 1:2	 2:26.624342	 3:1.690262	 4:103.180918	 5:2	 6:2	 7:2.649406	 8:1.120102	 9:3	 10:1	 11:1.153286	 12:1	 13:.216908	 14:.619012	 15:4	 16:4
1	 1:2	 2:33.722449	 3:1.712905	 4:103.276087	 5:2	 6:2	 7:2.525884	 8:2.040582	 9:3	 10:1	 11:1	 12:1	 13:1.67036	 14:.023959	 15:4	 16:4
1	 1:2	 2:32.516469	 3:1.695735	 4:102.784864	 5:2	 6:2	 7:2.736647	 8:2.015675	 9:3	 10:1	 11:1	 12:1	 13:1.977918	 14:.056351	 15:4	 16:4
1	 1:2	 2:23.881938	 3:1.829971	 4:121.04172	 5:2	 6:2	 7:2.684335	 8:2.711238	 9:3	 10:1	 11:2.732331	 12:1	 13:1.156024	 14:.442456	 15:3	 16:4
1	 1:2	 2:23.319635	 3:1.84629	 4:121.248035	 5:2	 6:2	 7:3	 8:2.695396	 9:3	 10:1	 11:2.628816	 12:1	 13:.975384	 14:0	 15:3	 16:4
1	 1:2	 2:23.912387	 3:1.774983	 4:119.081804	 5:2	 6:2	 7:2.425503	 8:2.996834	 9:3	 10:1	 11:2.017602	 12:1	 13:1.580263	 14:.531769	 15:3	 16:4
1	 1:2	 2:24.982997	 3:1.78968	 4:118.436166	 5:2	 6:2	 7:1.469384	 8:2.996444	 9:3	 10:1	 11:2.067741	 12:1	 13:1.082236	 14:.150544	 15:3	 16:4
1	 1:2	 2:24.511445	 3:1.852664	 4:121.310257	 5:2	 6:2	 7:2.906269	 8:2.894142	 9:3	 10:1	 11:2.435489	 12:1	 13:1.266739	 14:.36216	 15:3	 16:4
1	 1:2	 2:24.05331	 3:1.872561	 4:121.471077	 5:2	 6:2	 7:2.808027	 8:2.683061	 9:3	 10:1	 11:2.640483	 12:1	 13:1.280191	 14:0	 15:3	 16:4
1	 1:2	 2:22.906886	 3:1.81955	 4:120.775439	 5:2	 6:2	 7:2.636719	 8:2.806341	 9:3	 10:1	 11:1.967591	 12:1	 13:1.525384	 14:.315595	 15:3	 16:4
1	 1:2	 2:23.147644	 3:1.815514	 4:120.337664	 5:2	 6:2	 7:2.996717	 8:2.791366	 9:3	 10:1	 11:2.626309	 12:1	 13:1.194898	 14:.034897	 15:3	 16:4
1	 1:2	 2:24.001889	 3:1.614075	 4:100.245302	 5:2	 6:2	 7:2.880483	 8:1.703299	 9:3	 10:1	 11:1.006378	 12:1	 13:1.076729	 14:1.058007	 15:4	 16:4
1	 1:2	 2:24.002404	 3:1.609418	 4:100.078367	 5:2	 6:2	 7:2.885693	 8:1.685134	 9:3	 10:1	 11:1.011849	 12:1	 13:.503105	 14:1.217929	 15:4	 16:4
1	 1:2	 2:30.71516	 3:1.650189	 4:101.141277	 5:2	 6:2	 7:2.913452	 8:2.269799	 9:3	 10:1	 11:1	 12:1	 13:1.889937	 14:.378818	 15:4	 16:4
1	 1:2	 2:30.64243	 3:1.653876	 4:102.583895	 5:2	 6:2	 7:2.919526	 8:2.142328	 9:3	 10:1	 11:1.175714	 12:1	 13:.958555	 14:.636289	 15:4	 16:4
1	 1:2	 2:20.068432	 3:1.657132	 4:105.580491	 5:2	 6:2	 7:2.724121	 8:1.437959	 9:3	 10:1	 11:1.590418	 12:1	 13:.029603	 14:1.122118	 15:4	 16:4
1	 1:2	 2:20.914366	 3:1.644751	 4:101.067988	 5:2	 6:2	 7:2.801992	 8:1.343117	 9:3	 10:1	 11:1.128942	 12:1	 13:.233987	 14:.81998	 15:4	 16:4
1	 1:2	 2:25.512048	 3:1.660761	 4:104.321463	 5:2	 6:2	 7:2.748971	 8:1.213431	 9:3	 10:1	 11:1.448875	 12:1	 13:.128548	 14:1.239038	 15:4	 16:4
1	 1:2	 2:26.844812	 3:1.69151	 4:102.59518	 5:2	 6:2	 7:2.680375	 8:1.089048	 9:3	 10:1	 11:1.366238	 12:1	 13:.181324	 14:1.041677	 15:4	 16:4
1	 1:1	 2:25.919241	 3:1.611462	 4:102.093223	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.023328	 12:1	 13:.05093	 14:1	 15:3	 16:4
1	 1:1	 2:26	 3:1.584782	 4:105.055597	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.197667	 12:1	 13:0	 14:.534769	 15:3	 16:4
1	 1:1	 2:18.233541	 3:1.792378	 4:137.859737	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.838893	 12:1	 13:1.990317	 14:.735868	 15:3	 16:4
1	 1:1	 2:18.147705	 3:1.802257	 4:149.935848	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.181811	 12:1	 13:1.995582	 14:.939665	 15:3	 16:4
1	 1:1	 2:26	 3:1.65632	 4:111.93301	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.774014	 12:1	 13:0	 14:.138418	 15:3	 16:4
1	 1:1	 2:26	 3:1.600762	 4:105.448264	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.031354	 12:1	 13:0	 14:.37465	 15:3	 16:4
1	 1:1	 2:25.902283	 3:1.678658	 4:104.954834	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.66616	 12:1	 13:.210351	 14:.73421	 15:3	 16:4
1	 1:1	 2:25.540865	 3:1.678201	 4:109.900472	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.471664	 12:1	 13:.143955	 14:.444532	 15:3	 16:4
1	 1:1	 2:22.39251	 3:1.65563	 4:121.205171	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.347559	 12:1	 13:.462951	 14:.31794	 15:3	 16:4
1	 1:1	 2:21.305402	 3:1.694952	 4:133.76473	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.338241	 12:1	 13:1.92628	 14:.886135	 15:3	 16:4
1	 1:1	 2:26	 3:1.622771	 4:109.959714	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.679137	 12:1	 13:0	 14:.479348	 15:3	 16:4
1	 1:1	 2:26	 3:1.583889	 4:110.545378	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.578292	 12:1	 13:0	 14:.492394	 15:3	 16:4
1	 1:1	 2:21.334585	 3:1.729045	 4:131.529267	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.302193	 12:1	 13:1.742453	 14:.94232	 15:3	 16:4
1	 1:1	 2:22.978655	 3:1.664622	 4:114.465425	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.408442	 12:1	 13:.194056	 14:.803141	 15:3	 16:4
1	 1:1	 2:21.01245	 3:1.747773	 4:127.902844	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.705218	 12:1	 13:.390937	 14:.998646	 15:3	 16:4
1	 1:1	 2:21.056059	 3:1.730113	 4:152.094362	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.374958	 12:1	 13:.750111	 14:.671458	 15:3	 16:4
1	 1:1	 2:18.771001	 3:1.746652	 4:133.800129	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.869234	 12:1	 13:1.465931	 14:.627886	 15:3	 16:4
1	 1:1	 2:24.265943	 3:1.719365	 4:114.511537	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.987406	 12:1	 13:.38926	 14:.526776	 15:3	 16:4
1	 1:1	 2:26	 3:1.632377	 4:111.946655	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.737091	 12:1	 13:0	 14:.037078	 15:3	 16:4
1	 1:1	 2:26	 3:1.642572	 4:111.868169	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.623489	 12:1	 13:0	 14:.138563	 15:3	 16:4
1	 1:1	 2:25.96701	 3:1.654875	 4:104.758713	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.612758	 12:1	 13:.24629	 14:.802136	 15:3	 16:4
1	 1:1	 2:26	 3:1.627567	 4:107.482662	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.687378	 12:1	 13:0	 14:.410651	 15:3	 16:4
1	 1:1	 2:20.590046	 3:1.736276	 4:130.927138	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.852692	 12:1	 13:1.46361	 14:.962336	 15:3	 16:4
1	 1:1	 2:24.497373	 3:1.737056	 4:132.527011	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.86559	 12:1	 13:.973864	 14:.58345	 15:3	 16:4
1	 1:1	 2:25.991886	 3:1.580968	 4:102.003378	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.003563	 12:1	 13:.008127	 14:1	 15:3	 16:4
1	 1:1	 2:25.908431	 3:1.607128	 4:103.026858	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.077253	 12:1	 13:.162083	 14:.824607	 15:3	 16:4
1	 1:1	 2:18.177882	 3:1.821566	 4:142.102468	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.714949	 12:1	 13:1.999773	 14:.813784	 15:3	 16:4
1	 1:1	 2:18.112503	 3:1.82773	 4:152.720545	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.154949	 12:1	 13:1.999897	 14:.957463	 15:3	 16:4
1	 1:1	 2:26	 3:1.656504	 4:111.993054	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.893117	 12:1	 13:0	 14:.01931	 15:3	 16:4
1	 1:1	 2:26	 3:1.637725	 4:111.208963	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.70914	 12:1	 13:0	 14:.110518	 15:3	 16:4
1	 1:1	 2:25.902283	 3:1.669701	 4:104.585783	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.570188	 12:1	 13:.210351	 14:.881848	 15:3	 16:4
1	 1:1	 2:25.540865	 3:1.668709	 4:104.754958	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.412049	 12:1	 13:.143955	 14:.753077	 15:3	 16:4
1	 1:1	 2:20.520992	 3:1.668642	 4:124.704781	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.15635	 12:1	 13:.786828	 14:.366385	 15:3	 16:4
1	 1:1	 2:20.871153	 3:1.690614	 4:129.769141	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.154698	 12:1	 13:1.71836	 14:.959218	 15:3	 16:4
1	 1:1	 2:26	 3:1.622418	 4:110.676343	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.691584	 12:1	 13:0	 14:.425473	 15:3	 16:4
1	 1:1	 2:26	 3:1.643332	 4:110.824698	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.709654	 12:1	 13:0	 14:.25115	 15:3	 16:4
1	 1:1	 2:21.768834	 3:1.733383	 4:135.524857	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.485736	 12:1	 13:1.950374	 14:.869238	 15:3	 16:4
1	 1:1	 2:20.891491	 3:1.748313	 4:133.573787	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.874336	 12:1	 13:1.624981	 14:.825609	 15:3	 16:4
1	 1:1	 2:20.941943	 3:1.812963	 4:138.730619	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.641489	 12:1	 13:.481555	 14:.735201	 15:3	 16:4
1	 1:1	 2:20.989016	 3:1.80734	 4:155.872093	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.417122	 12:1	 13:.952725	 14:.573958	 15:3	 16:4
1	 1:1	 2:18.367481	 3:1.745644	 4:133.665587	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.900857	 12:1	 13:1.508897	 14:.625371	 15:3	 16:4
1	 1:1	 2:21.051107	 3:1.753266	 4:133.852432	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.95311	 12:1	 13:1.445148	 14:.67321	 15:3	 16:4
1	 1:1	 2:26	 3:1.632193	 4:111.886611	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.617988	 12:1	 13:0	 14:.156187	 15:3	 16:4
1	 1:1	 2:26	 3:1.641098	 4:111.818345	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.55057	 12:1	 13:0	 14:.20482	 15:3	 16:4
1	 1:1	 2:25.998646	 3:1.640741	 4:104.808542	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.653531	 12:1	 13:.190061	 14:.692343	 15:3	 16:4
1	 1:1	 2:26	 3:1.618573	 4:104.928643	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.698767	 12:1	 13:0	 14:.54396	 15:3	 16:4
1	 1:1	 2:22.846357	 3:1.757442	 4:133.365094	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.84837	 12:1	 13:1.206059	 14:.766668	 15:3	 16:4
1	 1:1	 2:19.885655	 3:1.763343	 4:133.952675	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.835622	 12:1	 13:1.419473	 14:.816986	 15:3	 16:4
1	 1:1	 2:25.930376	 3:1.610086	 4:102.38745	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.050564	 12:1	 13:.026033	 14:.539074	 15:3	 16:4
1	 1:1	 2:25.897815	 3:1.664463	 4:102.781971	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.068493	 12:1	 13:.112122	 14:1	 15:3	 16:4
1	 1:1	 2:26	 3:1.602025	 4:104.899348	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.613928	 12:1	 13:0	 14:.553093	 15:3	 16:4
1	 1:1	 2:25.968792	 3:1.632896	 4:104.988925	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.239833	 12:1	 13:.162279	 14:.619235	 15:3	 16:4
1	 1:1	 2:18.335019	 3:1.771043	 4:137.044959	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.861533	 12:1	 13:1.70464	 14:.655571	 15:3	 16:4
1	 1:1	 2:21.700748	 3:1.789555	 4:137.767787	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.832659	 12:1	 13:1.505775	 14:.923005	 15:3	 16:4
1	 1:1	 2:18.222536	 3:1.801746	 4:141.166265	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.418488	 12:1	 13:1.99507	 14:.893514	 15:3	 16:4
1	 1:1	 2:20.3756	 3:1.787195	 4:151.975864	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.304716	 12:1	 13:.82666	 14:.914492	 15:3	 16:4
1	 1:1	 2:26	 3:1.644141	 4:111.942544	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.763005	 12:1	 13:0	 14:.101867	 15:3	 16:4
1	 1:1	 2:26	 3:1.643355	 4:111.600553	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.652616	 12:1	 13:0	 14:.250502	 15:3	 16:4
1	 1:1	 2:26	 3:1.623707	 4:105.037463	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.553198	 12:1	 13:0	 14:.393838	 15:3	 16:4
1	 1:1	 2:26	 3:1.610636	 4:105.423532	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.180566	 12:1	 13:0	 14:.519905	 15:3	 16:4
1	 1:1	 2:25.943827	 3:1.629491	 4:104.839068	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.20979	 12:1	 13:.114698	 14:.604422	 15:3	 16:4
1	 1:1	 2:25.291974	 3:1.684768	 4:104.821175	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.444379	 12:1	 13:.224482	 14:.912187	 15:3	 16:4
1	 1:1	 2:25.653233	 3:1.66494	 4:110.92217	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.604075	 12:1	 13:.029728	 14:.200122	 15:3	 16:4
1	 1:1	 2:25.783865	 3:1.655646	 4:110.21734	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.528258	 12:1	 13:.01586	 14:.436068	 15:3	 16:4
1	 1:1	 2:19.17614	 3:1.666194	 4:124.805868	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.228838	 12:1	 13:.792553	 14:.639561	 15:3	 16:4
1	 1:1	 2:21.207423	 3:1.707508	 4:121.864326	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.615548	 12:1	 13:1.376534	 14:.926052	 15:3	 16:4
1	 1:1	 2:21.633056	 3:1.754174	 4:133.783955	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.94595	 12:1	 13:1.493018	 14:.906611	 15:3	 16:4
1	 1:1	 2:21.009596	 3:1.714193	 4:131.866734	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.709556	 12:1	 13:1.592494	 14:.925843	 15:3	 16:4
1	 1:1	 2:26	 3:1.62439	 4:110.008636	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.507461	 12:1	 13:0	 14:.368472	 15:3	 16:4
1	 1:1	 2:26	 3:1.638836	 4:110.970479	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.644135	 12:1	 13:0	 14:.357581	 15:3	 16:4
1	 1:1	 2:26	 3:1.621245	 4:111.267334	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.605685	 12:1	 13:0	 14:.199227	 15:3	 16:4
1	 1:1	 2:25.954511	 3:1.623514	 4:109.980145	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.217348	 12:1	 13:.001015	 14:.481031	 15:3	 16:4
1	 1:1	 2:21.001969	 3:1.736215	 4:132.145549	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.657541	 12:1	 13:1.672639	 14:.629285	 15:3	 16:4
1	 1:1	 2:21.772251	 3:1.732951	 4:132.904884	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.817899	 12:1	 13:1.577824	 14:.930836	 15:3	 16:4
1	 1:1	 2:23.76197	 3:1.69135	 4:114.480696	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.509535	 12:1	 13:.334264	 14:.668172	 15:3	 16:4
1	 1:1	 2:24.449655	 3:1.635062	 4:113.277388	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.578038	 12:1	 13:.165422	 14:.463196	 15:3	 16:4
1	 1:1	 2:18.378203	 3:1.746061	 4:128.261402	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.501638	 12:1	 13:1.546179	 14:.66488	 15:3	 16:4
1	 1:1	 2:19.725718	 3:1.746529	 4:129.363771	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.250711	 12:1	 13:.64235	 14:.685129	 15:3	 16:4
1	 1:1	 2:21.344018	 3:1.746516	 4:144.302261	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.36651	 12:1	 13:1.247505	 14:.723366	 15:3	 16:4
1	 1:1	 2:21.322097	 3:1.751118	 4:149.291106	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.309409	 12:1	 13:1.68291	 14:.70558	 15:3	 16:4
1	 1:1	 2:19.262934	 3:1.741014	 4:132.57927	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.436261	 12:1	 13:1.464674	 14:.87092	 15:3	 16:4
1	 1:1	 2:21.566815	 3:1.748533	 4:133.94608	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.833566	 12:1	 13:1.413239	 14:.862724	 15:3	 16:4
1	 1:1	 2:24.475242	 3:1.694726	 4:112.776612	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.724099	 12:1	 13:.336795	 14:.153462	 15:3	 16:4
1	 1:1	 2:25.612462	 3:1.674515	 4:112.879662	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.989389	 12:1	 13:.36009	 14:.169016	 15:3	 16:4
1	 1:1	 2:26	 3:1.631332	 4:111.829957	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.55975	 12:1	 13:0	 14:.237307	 15:3	 16:4
1	 1:1	 2:26	 3:1.641918	 4:111.86899	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.635454	 12:1	 13:0	 14:.088309	 15:3	 16:4
1	 1:1	 2:26	 3:1.640125	 4:111.539494	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.625537	 12:1	 13:0	 14:.162494	 15:3	 16:4
1	 1:1	 2:26	 3:1.649178	 4:111.914361	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.884077	 12:1	 13:0	 14:.096576	 15:3	 16:4
1	 1:1	 2:25.96773	 3:1.603404	 4:105.031908	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.919473	 12:1	 13:.027101	 14:.546137	 15:3	 16:4
1	 1:1	 2:25.989938	 3:1.644199	 4:105.036075	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.310076	 12:1	 13:.07115	 14:.733085	 15:3	 16:4
1	 1:1	 2:26	 3:1.628909	 4:106.875927	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.686824	 12:1	 13:0	 14:.540812	 15:3	 16:4
1	 1:1	 2:25.617227	 3:1.628019	 4:108.265922	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.6213	 12:1	 13:.090917	 14:.438216	 15:3	 16:4
1	 1:1	 2:21.030909	 3:1.71818	 4:133.466763	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.517215	 12:1	 13:1.486289	 14:.937492	 15:3	 16:4
1	 1:1	 2:20.951084	 3:1.708581	 4:131.274851	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.796956	 12:1	 13:1.684582	 14:.887388	 15:3	 16:4
1	 1:1	 2:22.980221	 3:1.724983	 4:132.94066	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.085553	 12:1	 13:1.271651	 14:.587932	 15:3	 16:4
1	 1:1	 2:23.426036	 3:1.739991	 4:133.485478	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.837797	 12:1	 13:1.343875	 14:.803156	 15:3	 16:4
1	 1:1	 2:25.999185	 3:1.568543	 4:102.000122	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.000544	 12:1	 13:.001297	 14:1	 15:3	 16:4
1	 1:1	 2:25.934757	 3:1.579893	 4:102.134646	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:1.005864	 12:1	 13:.02006	 14:.695838	 15:3	 16:4
1	 1:1	 2:20.327723	 3:1.782714	 4:154.618446	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.319559	 12:1	 13:1.97073	 14:.768375	 15:3	 16:4
1	 1:1	 2:19.47219	 3:1.793824	 4:160.935351	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.069257	 12:1	 13:1.986646	 14:.947091	 15:3	 16:4
1	 1:1	 2:26	 3:1.659557	 4:111.999096	 5:2	 6:2	 7:3	 8:3	 9:3	 10:1	 11:2.956548	 12:1	 13:0	 14:.010056	 15:3	 16:4
