1	 1:.2	 2:.4	 3:0	 4:.0000277778	 5:0	 6:.993592814	 7:.0000277778	 8:.666666667	 9:5
1	 1:.038461538	 2:.052631579	 3:0	 4:.717628968	 5:.052631579	 6:.993592814	 7:.717628968	 8:0	 9:7
1	 1:.030769231	 2:.105263158	 3:0	 4:.835294312	 5:.052631579	 6:.993592814	 7:.83525959	 8:.923076923	 9:7
1	 1:.111111111	 2:.011764706	 3:0	 4:.286493056	 5:.788235294	 6:.993592814	 7:.286493056	 8:0	 9:7
1	 1:.111111111	 2:.047058824	 3:0	 4:.377875331	 5:.788235294	 6:.993592814	 7:.131286376	 8:0	 9:7
1	 1:.277777778	 2:.058823529	 3:0	 4:.548118386	 5:.788235294	 6:.993592814	 7:.547172619	 8:0	 9:7
1	 1:.444444444	 2:.047058824	 3:0	 4:.683756614	 5:.788235294	 6:.993592814	 7:.605013228	 8:0	 9:7
1	 1:.045454545	 2:.035294118	 3:0	 4:.940760031	 5:.788235294	 6:.993592814	 7:.797457562	 8:0	 9:3
1	 1:.052631579	 2:.011764706	 3:0	 4:.971157407	 5:.788235294	 6:.993592814	 7:.971157407	 8:0	 9:3
1	 1:.012987013	 2:.083333333	 3:0	 4:.001354167	 5:0	 6:0	 7:.001354167	 8:0	 9:5
1	 1:.083333333	 2:.076923077	 3:0	 4:.316435185	 5:0	 6:0	 7:.316435185	 8:0	 9:3
1	 1:.029411765	 2:.083333333	 3:0	 4:.198671296	 5:0	 6:0	 7:.198671296	 8:0	 9:5
2	 1:.055555556	 2:.315789474	 3:1	 4:.974284061	 5:.052631579	 6:0	 7:.974284061	 8:.821428571	 9:7
2	 1:.238095238	 2:.263157895	 3:1	 4:.994608135	 5:.052631579	 6:0	 7:.994555225	 8:1	 9:7
1	 1:.008196721	 2:.076923077	 3:0	 4:.324494599	 5:0	 6:0	 7:.324494599	 8:0	 9:3
1	 1:.121212121	 2:.210526316	 3:0	 4:.997642196	 5:.052631579	 6:0	 7:.997642196	 8:.866666667	 9:7
1	 1:0	 2:.076923077	 3:0	 4:.711010803	 5:0	 6:0	 7:.711010803	 8:0	 9:3
1	 1:.055555556	 2:.05	 3:0	 4:.815007716	 5:.1	 6:.676469483	 7:.815007716	 8:0	 9:3
1	 1:.043478261	 2:.05	 3:0	 4:.895493827	 5:.1	 6:.676469483	 7:.895493827	 8:0	 9:3
1	 1:.04	 2:.05	 3:0	 4:.860362654	 5:.1	 6:.676469483	 7:.860362654	 8:0	 9:3
1	 1:.015384615	 2:.05	 3:0	 4:.923395062	 5:.1	 6:.676469483	 7:.923395062	 8:0	 9:3
1	 1:.015384615	 2:.2	 3:0	 4:.944287368	 5:0	 6:0	 7:.944287368	 8:.916666667	 9:7
1	 1:.052631579	 2:.038461538	 3:0	 4:.711597222	 5:.307692308	 6:0	 7:.711597222	 8:0	 9:5
1	 1:.02	 2:.038461538	 3:0	 4:.880699074	 5:.307692308	 6:0	 7:.880699074	 8:0	 9:5
1	 1:.04	 2:.038461538	 3:0	 4:.893650463	 5:.307692308	 6:0	 7:.893650463	 8:0	 9:5
1	 1:.052631579	 2:.038461538	 3:0	 4:.942884259	 5:.307692308	 6:0	 7:.942884259	 8:0	 9:5
1	 1:.136363636	 2:.115384615	 3:0	 4:.995287037	 5:.307692308	 6:0	 7:.945805556	 8:1	 9:5
1	 1:0	 2:.017857143	 3:0	 4:.780974537	 5:.678571429	 6:.993592814	 7:.780974537	 8:0	 9:5
1	 1:.010638298	 2:.02173913	 3:0	 4:.091807209	 5:.608695652	 6:.993592814	 7:.091807209	 8:0	 9:7
1	 1:.111111111	 2:.02173913	 3:0	 4:.234098876	 5:.608695652	 6:.993592814	 7:.234098876	 8:0	 9:7
1	 1:.333333333	 2:.086956522	 3:0	 4:.16245205	 5:.608695652	 6:.993592814	 7:.16244213	 8:0	 9:7
1	 1:.111111111	 2:.043478261	 3:0	 4:.556633598	 5:.608695652	 6:.993592814	 7:.556630291	 8:0	 9:7
1	 1:.055555556	 2:.181818182	 3:0	 4:.000117394	 5:0	 6:0	 7:.0000066138	 8:.818181818	 9:7
1	 1:0	 2:.090909091	 3:0	 4:.0000198413	 5:0	 6:0	 7:.0000198413	 8:0	 9:7
2	 1:.057377049	 2:.125	 3:1	 4:.762912037	 5:.678571429	 6:.993592814	 7:.762773148	 8:.976744186	 9:5
1	 1:.083333333	 2:.035714286	 3:0	 4:.97074537	 5:.678571429	 6:.993592814	 7:.97074537	 8:0	 9:5
1	 1:.129032258	 2:.071428571	 3:.5	 4:.892997685	 5:.678571429	 6:.993592814	 7:.892905093	 8:0	 9:5
1	 1:.028571429	 2:.017857143	 3:0	 4:.914634259	 5:.678571429	 6:.993592814	 7:.914634259	 8:0	 9:5
1	 1:.25	 2:.086956522	 3:0	 4:.836347553	 5:.608695652	 6:.993592814	 7:.714417989	 8:0	 9:7
1	 1:.003021148	 2:.090909091	 3:0	 4:.0000396825	 5:0	 6:0	 7:.0000396825	 8:0	 9:7
1	 1:.125	 2:.065217391	 3:0	 4:.726942791	 5:.608695652	 6:.993592814	 7:.726896495	 8:0	 9:7
1	 1:.222222222	 2:.041666667	 3:0	 4:.624579475	 5:.625	 6:.935345672	 7:.624579475	 8:0	 9:3
1	 1:.041666667	 2:.090909091	 3:0	 4:.0000429894	 5:0	 6:0	 7:.0000429894	 8:0	 9:7
2	 1:.6	 2:.545454545	 3:.5	 4:.0000727513	 5:0	 6:0	 7:.0000099206	 8:.333333333	 9:7
1	 1:.333333333	 2:.055555556	 3:0	 4:.0000385802	 5:0	 6:0	 7:.0000385802	 8:0	 9:3
1	 1:.055555556	 2:.055555556	 3:0	 4:.0000231481	 5:0	 6:0	 7:.0000231481	 8:0	 9:3
1	 1:.125	 2:.055555556	 3:0	 4:.000192901	 5:0	 6:0	 7:.000192901	 8:0	 9:3
1	 1:.026086957	 2:.166666667	 3:0	 4:.00089892	 5:0	 6:0	 7:.000833333	 8:.87755102	 9:3
1	 1:.041666667	 2:.083333333	 3:0	 4:.0000385802	 5:0	 6:0	 7:.0000385802	 8:0	 9:3
1	 1:.03030303	 2:.083333333	 3:0	 4:.000003858	 5:0	 6:0	 7:.000003858	 8:0	 9:3
1	 1:.03030303	 2:.083333333	 3:0	 4:.002619599	 5:0	 6:0	 7:.002619599	 8:0	 9:3
1	 1:.033333333	 2:.142857143	 3:0	 4:.080548611	 5:0	 6:0	 7:.020990741	 8:.842105263	 9:5
1	 1:.010869565	 2:.083333333	 3:0	 4:.759591049	 5:0	 6:0	 7:.759591049	 8:0	 9:3
1	 1:.25	 2:.083333333	 3:0	 4:.087993827	 5:0	 6:0	 7:.087993827	 8:0	 9:3
1	 1:.06185567	 2:.428571429	 3:.5	 4:.001222222	 5:0	 6:0	 7:.000930556	 8:.75	 9:5
1	 1:.085714286	 2:.214285714	 3:0	 4:.39599537	 5:0	 6:0	 7:.00487037	 8:1	 9:5
1	 1:.038461538	 2:.071428571	 3:0	 4:.796439815	 5:0	 6:0	 7:.796439815	 8:0	 9:5
1	 1:.007246377	 2:.058823529	 3:0	 4:.0000066138	 5:0	 6:0	 7:.0000066138	 8:0	 9:7
1	 1:.466666667	 2:.137254902	 3:0	 4:.697446759	 5:.647058824	 6:.825258573	 7:.34737963	 8:.5	 9:5
1	 1:.0625	 2:.019607843	 3:0	 4:.450319444	 5:.647058824	 6:.825258573	 7:.450319444	 8:0	 9:5
1	 1:.285714286	 2:.060606061	 3:0	 4:.037425595	 5:.454545455	 6:.993592814	 7:.037425595	 8:0	 9:7
2	 1:.311111111	 2:.5	 3:1	 4:.42308642	 5:.357142857	 6:0	 7:.000173611	 8:.833333333	 9:3
1	 1:.020833333	 2:.035714286	 3:0	 4:.0000192901	 5:.357142857	 6:0	 7:.0000192901	 8:0	 9:3
1	 1:.045454545	 2:.153846154	 3:0	 4:.271940586	 5:0	 6:0	 7:.13066358	 8:.863636364	 9:3
1	 1:.5	 2:.076923077	 3:0	 4:.0015625	 5:0	 6:0	 7:.0015625	 8:0	 9:3
1	 1:.038461538	 2:.076923077	 3:0	 4:.266859568	 5:0	 6:0	 7:.266859568	 8:0	 9:3
2	 1:.461538462	 2:.461538462	 3:1	 4:.514837963	 5:0	 6:0	 7:.281743827	 8:1	 9:3
1	 1:.028571429	 2:.076923077	 3:0	 4:.28336034	 5:0	 6:0	 7:.28336034	 8:0	 9:3
1	 1:.017241379	 2:.03030303	 3:0	 4:.974560185	 5:.454545455	 6:.993592814	 7:.974560185	 8:0	 9:7
1	 1:.2	 2:.06122449	 3:0	 4:.966574074	 5:.632653061	 6:.993592814	 7:.966522818	 8:0	 9:7
1	 1:.017241379	 2:.020408163	 3:0	 4:.982261905	 5:.632653061	 6:.993592814	 7:.982261905	 8:0	 9:7
1	 1:.010416667	 2:.020408163	 3:0	 4:.993916997	 5:.632653061	 6:.993592814	 7:.993916997	 8:0	 9:7
1	 1:.333333333	 2:.052631579	 3:0	 4:.0000046296	 5:.052631579	 6:.993528095	 7:.0000046296	 8:0	 9:5
1	 1:.034482759	 2:.019607843	 3:0	 4:.865694444	 5:.647058824	 6:.825258573	 7:.865694444	 8:0	 9:5
1	 1:.071428571	 2:.285714286	 3:0	 4:.523962191	 5:0	 6:0	 7:.019131944	 8:1	 9:3
1	 1:.070175439	 2:.571428571	 3:.5	 4:.000339506	 5:0	 6:0	 7:.000135031	 8:.793103448	 9:3
2	 1:.142857143	 2:.2	 3:1	 4:.650988426	 5:.28	 6:0	 7:.403780093	 8:.916666667	 9:5
1	 1:.25	 2:.04	 3:0	 4:.710993056	 5:.28	 6:0	 7:.710993056	 8:0	 9:5
1	 1:.007246377	 2:.052631579	 3:0	 4:.899722222	 5:.052631579	 6:.993528095	 7:.899722222	 8:0	 9:5
1	 1:.5	 2:.04	 3:0	 4:.799238426	 5:.28	 6:0	 7:.799238426	 8:0	 9:5
1	 1:.019230769	 2:.04	 3:0	 4:.812326389	 5:.28	 6:0	 7:.812326389	 8:0	 9:5
1	 1:.333333333	 2:.08	 3:0	 4:.804342593	 5:.28	 6:0	 7:.804282407	 8:0	 9:5
1	 1:.027777778	 2:.2	 3:0	 4:.000150463	 5:0	 6:0	 7:.000150463	 8:.818181818	 9:1
1	 1:.031746032	 2:.4	 3:0	 4:.531967593	 5:0	 6:0	 7:.531967593	 8:.80952381	 9:1
1	 1:.434782609	 2:.357142857	 3:.5	 4:.446967593	 5:.357142857	 6:0	 7:.375763889	 8:.8	 9:3
1	 1:.027777778	 2:.2	 3:0	 4:.01556713	 5:0	 6:0	 7:.01556713	 8:1	 9:1
1	 1:.010309278	 2:.2	 3:0	 4:.115798611	 5:0	 6:0	 7:.115798611	 8:.75	 9:1
1	 1:.011627907	 2:.035714286	 3:0	 4:.068082562	 5:.357142857	 6:0	 7:.068082562	 8:0	 9:3
2	 1:.052173913	 2:.117647059	 3:.5	 4:.89343287	 5:.647058824	 6:.825258573	 7:.892810185	 8:.926829268	 9:5
1	 1:.011764706	 2:.035714286	 3:0	 4:.765979938	 5:.357142857	 6:0	 7:.765979938	 8:0	 9:3
1	 1:.016949153	 2:.019607843	 3:0	 4:.528474537	 5:.647058824	 6:.825258573	 7:.528474537	 8:0	 9:5
1	 1:.2	 2:.019607843	 3:0	 4:.871694444	 5:.647058824	 6:.825258573	 7:.871694444	 8:0	 9:5
1	 1:.035087719	 2:.039215686	 3:0	 4:.547810185	 5:.647058824	 6:.825258573	 7:.495502315	 8:0	 9:5
1	 1:0	 2:.052631579	 3:0	 4:.469613426	 5:.052631579	 6:0	 7:.469613426	 8:0	 9:5
1	 1:.058823529	 2:.105263158	 3:0	 4:.360576389	 5:.052631579	 6:0	 7:.126590278	 8:.923076923	 9:5
1	 1:.038461538	 2:.064516129	 3:0	 4:.937013889	 5:.419354839	 6:.993592814	 7:.929849537	 8:0	 9:1
2	 1:1	 2:.129032258	 3:1	 4:.426481482	 5:.419354839	 6:.993592814	 7:.426261574	 8:1	 9:1
1	 1:.03030303	 2:.032258065	 3:0	 4:.854756944	 5:.419354839	 6:.993592814	 7:.854756944	 8:0	 9:1
1	 1:.222222222	 2:.064516129	 3:0	 4:.924305556	 5:.419354839	 6:.993592814	 7:.924247685	 8:0	 9:1
1	 1:.022727273	 2:.020833333	 3:0	 4:.1391875	 5:.625	 6:.993592814	 7:.1391875	 8:0	 9:5
1	 1:.25	 2:.020833333	 3:0	 4:.194041667	 5:.625	 6:.993592814	 7:.194041667	 8:0	 9:5
1	 1:.125	 2:.083333333	 3:0	 4:.494388889	 5:.625	 6:.993592814	 7:.375824074	 8:0	 9:5
1	 1:.212121212	 2:.145833333	 3:0	 4:.548078704	 5:.625	 6:.993592814	 7:.367789352	 8:.9	 9:5
1	 1:.060606061	 2:.041666667	 3:0	 4:.672115741	 5:.625	 6:.993592814	 7:.672090278	 8:0	 9:5
1	 1:.026086957	 2:.071428571	 3:0	 4:.985277778	 5:.571428571	 6:.999935281	 7:.985277778	 8:0	 9:1
1	 1:.25	 2:.023809524	 3:0	 4:.997939815	 5:.571428571	 6:.999935281	 7:.997939815	 8:0	 9:1
1	 1:.5	 2:.023809524	 3:0	 4:.987083333	 5:.571428571	 6:.999935281	 7:.987083333	 8:0	 9:1
1	 1:.03125	 2:.023809524	 3:0	 4:.988553241	 5:.571428571	 6:.999935281	 7:.988553241	 8:0	 9:1
1	 1:.032786885	 2:.117647059	 3:0	 4:.965930886	 5:.470588235	 6:.993592814	 7:.294654431	 8:.976744186	 9:7
2	 1:.104477612	 2:.205882353	 3:1	 4:.961767527	 5:.470588235	 6:.993592814	 7:.961706349	 8:.806451613	 9:7
1	 1:.705882353	 2:.352941176	 3:1	 4:.578431713	 5:.470588235	 6:.993592814	 7:.572555556	 8:.6	 9:10
1	 1:.017391304	 2:.058823529	 3:0	 4:.626033565	 5:.470588235	 6:.993592814	 7:.626033565	 8:0	 9:10
1	 1:.011764706	 2:.029411765	 3:0	 4:.977979167	 5:.470588235	 6:.993592814	 7:.977979167	 8:0	 9:10
1	 1:.009259259	 2:.083333333	 3:0	 4:.440772156	 5:0	 6:0	 7:.440772156	 8:0	 9:7
1	 1:.006042296	 2:.166666667	 3:0	 4:.31567295	 5:0	 6:0	 7:.315653109	 8:.848214286	 9:7
1	 1:.017241379	 2:.083333333	 3:0	 4:.659923942	 5:0	 6:0	 7:.659923942	 8:0	 9:7
1	 1:.142857143	 2:.222222222	 3:0	 4:.001484788	 5:0	 6:0	 7:.000977183	 8:.555555556	 9:7
1	 1:.444444444	 2:.444444444	 3:0	 4:.052676918	 5:0	 6:0	 7:.052065146	 8:.75	 9:7
1	 1:.5	 2:.333333333	 3:0	 4:.219986773	 5:0	 6:0	 7:.004389881	 8:.5	 9:7
2	 1:.3	 2:.315789474	 3:1	 4:.755668982	 5:.052631579	 6:0	 7:.541916667	 8:.666666667	 9:5
1	 1:.018518519	 2:.04	 3:0	 4:.998060185	 5:.28	 6:.993592814	 7:.998060185	 8:0	 9:5
1	 1:.043478261	 2:.142857143	 3:0	 4:.796415895	 5:0	 6:0	 7:.796415895	 8:1	 9:3
1	 1:.033707865	 2:.214285714	 3:0	 4:.009598765	 5:0	 6:.993592814	 7:.002908951	 8:.84375	 9:3
1	 1:.333333333	 2:.142857143	 3:0	 4:.675640432	 5:0	 6:.993592814	 7:.675640432	 8:1	 9:3
1	 1:.083333333	 2:.285714286	 3:0	 4:.970949074	 5:0	 6:0	 7:.377037037	 8:.842105263	 9:1
1	 1:.055555556	 2:.0625	 3:0	 4:.0000270062	 5:0	 6:.993592814	 7:.0000270062	 8:0	 9:3
1	 1:.068627451	 2:.4375	 3:.5	 4:.03316358	 5:0	 6:.993592814	 7:.03316358	 8:.888888889	 9:3
1	 1:.2	 2:.047619048	 3:0	 4:.025752315	 5:.142857143	 6:0	 7:.025752315	 8:0	 9:1
1	 1:.034482759	 2:.095238095	 3:0	 4:.01630787	 5:.142857143	 6:0	 7:.01630787	 8:0	 9:1
2	 1:.714285714	 2:.2	 3:1	 4:.99575	 5:.28	 6:.993592814	 7:.995666667	 8:1	 9:5
1	 1:.013333333	 2:.142857143	 3:0	 4:.894849537	 5:0	 6:0	 7:.894849537	 8:.891891892	 9:1
1	 1:.04	 2:.142857143	 3:0	 4:.047928241	 5:.142857143	 6:0	 7:.047638889	 8:.891891892	 9:1
1	 1:.012345679	 2:.055555556	 3:0	 4:.295976852	 5:0	 6:0	 7:.295976852	 8:0	 9:5
1	 1:.090909091	 2:.222222222	 3:0	 4:.223675595	 5:0	 6:0	 7:.223667328	 8:.928571429	 9:7
1	 1:.01754386	 2:.111111111	 3:0	 4:.53880291	 5:0	 6:0	 7:.53880291	 8:.866666667	 9:7
1	 1:.058823529	 2:.111111111	 3:0	 4:.696944444	 5:0	 6:0	 7:.696944444	 8:1	 9:7
1	 1:.066666667	 2:.111111111	 3:0	 4:.871364087	 5:0	 6:0	 7:.871364087	 8:.833333333	 9:7
1	 1:.222222222	 2:.173913043	 3:0	 4:.16994213	 5:.217391304	 6:.993592814	 7:.169880401	 8:.916666667	 9:3
1	 1:.333333333	 2:.043478261	 3:0	 4:.577457562	 5:.217391304	 6:.993592814	 7:.577457562	 8:0	 9:3
1	 1:.022727273	 2:.043478261	 3:0	 4:.963063272	 5:.217391304	 6:.993592814	 7:.963063272	 8:0	 9:3
2	 1:.2	 2:.347826087	 3:1	 4:.962781636	 5:.217391304	 6:.993592814	 7:.962708333	 8:1	 9:3
2	 1:.225	 2:.428571429	 3:1	 4:.116226852	 5:.142857143	 6:0	 7:.024074074	 8:.909090909	 9:1
1	 1:.571428571	 2:.19047619	 3:0	 4:.71599537	 5:.142857143	 6:0	 7:.184502315	 8:.666666667	 9:1
1	 1:.02173913	 2:.095238095	 3:0	 4:.407974537	 5:.142857143	 6:0	 7:.407372685	 8:0	 9:1
1	 1:.5	 2:.0625	 3:0	 4:.001392747	 5:0	 6:.993592814	 7:.001392747	 8:0	 9:3
1	 1:.032608696	 2:.1875	 3:0	 4:.021882716	 5:0	 6:.993592814	 7:.001971451	 8:.903225806	 9:3
1	 1:.178571429	 2:.217391304	 3:.5	 4:.970729167	 5:.217391304	 6:.993592814	 7:.970690586	 8:.9	 9:3
1	 1:.058823529	 2:.034482759	 3:0	 4:.580543982	 5:.379310345	 6:.993528095	 7:.580543982	 8:0	 9:1
1	 1:.010416667	 2:.04	 3:0	 4:.938789352	 5:.28	 6:.993592814	 7:.938789352	 8:0	 9:5
2	 1:.541666667	 2:.254901961	 3:1	 4:.983989198	 5:.647058824	 6:.993592814	 7:.937488426	 8:1	 9:3
1	 1:.266666667	 2:.363636364	 3:1	 4:.000123457	 5:0	 6:0	 7:.000003858	 8:0	 9:3
1	 1:.037735849	 2:.181818182	 3:0	 4:.324764661	 5:0	 6:0	 7:.324737654	 8:.857142857	 9:3
1	 1:.016528926	 2:.181818182	 3:0	 4:.840597994	 5:0	 6:0	 7:.840597994	 8:.818181818	 9:3
1	 1:.027210884	 2:.16	 3:0	 4:.022386574	 5:.28	 6:.993592814	 7:.002113426	 8:.8125	 9:5
1	 1:.086956522	 2:.08	 3:0	 4:.041634259	 5:.28	 6:.993592814	 7:.041634259	 8:0	 9:5
2	 1:.108108108	 2:.16	 3:1	 4:.197844907	 5:.28	 6:.993592814	 7:.189509259	 8:.933333333	 9:5
1	 1:0	 2:.04	 3:0	 4:.995351852	 5:.28	 6:.993592814	 7:.995351852	 8:0	 9:5
1	 1:0	 2:.066666667	 3:0	 4:.0000099206	 5:0	 6:0	 7:.0000099206	 8:0	 9:7
1	 1:.010204082	 2:.04	 3:0	 4:.985076389	 5:.28	 6:.993592814	 7:.985076389	 8:0	 9:5
1	 1:.038461538	 2:.038461538	 3:0	 4:.0000092593	 5:.307692308	 6:0	 7:.0000092593	 8:0	 9:5
1	 1:.008196721	 2:.038461538	 3:0	 4:.33537037	 5:.307692308	 6:0	 7:.33537037	 8:0	 9:5
1	 1:.117647059	 2:.076923077	 3:0	 4:.772178241	 5:.307692308	 6:0	 7:.530729167	 8:0	 9:5
2	 1:.086206897	 2:.192307692	 3:1	 4:.704449074	 5:.307692308	 6:0	 7:.704400463	 8:.75	 9:5
1	 1:.235294118	 2:.078431373	 3:0	 4:.937260803	 5:.647058824	 6:.993592814	 7:.430655864	 8:0	 9:3
1	 1:.090909091	 2:.039215686	 3:0	 4:.618757716	 5:.647058824	 6:.993592814	 7:.618387346	 8:0	 9:3
1	 1:.038461538	 2:.019607843	 3:0	 4:.72652392	 5:.647058824	 6:.993592814	 7:.72652392	 8:0	 9:3
1	 1:.125	 2:.058823529	 3:0	 4:.653966049	 5:.647058824	 6:.993592814	 7:.653858025	 8:0	 9:3
1	 1:.176470588	 2:.058823529	 3:0	 4:.882052469	 5:.647058824	 6:.993592814	 7:.882021605	 8:0	 9:3
1	 1:.041666667	 2:.019607843	 3:0	 4:.902523148	 5:.647058824	 6:.993592814	 7:.902523148	 8:0	 9:3
1	 1:.1	 2:.066666667	 3:0	 4:.792225529	 5:0	 6:0	 7:.792225529	 8:0	 9:7
1	 1:.058823529	 2:.076923077	 3:0	 4:.0000099206	 5:0	 6:0	 7:.0000099206	 8:0	 9:7
1	 1:.181818182	 2:.153846154	 3:0	 4:.532688492	 5:0	 6:0	 7:.532688492	 8:1	 9:7
1	 1:.5	 2:.076923077	 3:0	 4:.245133929	 5:0	 6:0	 7:.245133929	 8:0	 9:7
1	 1:.022222222	 2:.076923077	 3:0	 4:.363794643	 5:0	 6:0	 7:.363794643	 8:0	 9:7
1	 1:.0625	 2:.125	 3:0	 4:.0000347222	 5:0	 6:0	 7:.0000347222	 8:.857142857	 9:1
1	 1:.068965517	 2:.25	 3:0	 4:.159837963	 5:0	 6:0	 7:.002974537	 8:1	 9:1
1	 1:.285714286	 2:.25	 3:0	 4:.100972222	 5:0	 6:0	 7:.100520833	 8:.833333333	 9:1
1	 1:.055555556	 2:.153846154	 3:0	 4:.482589286	 5:0	 6:0	 7:.482581019	 8:1	 9:7
2	 1:.307692308	 2:.266666667	 3:1	 4:.0000848765	 5:0	 6:0	 7:.0000848765	 8:.833333333	 9:3
1	 1:.03030303	 2:.125	 3:0	 4:.219166667	 5:0	 6:0	 7:.219166667	 8:.9	 9:1
1	 1:.055555556	 2:.125	 3:0	 4:.771585648	 5:0	 6:0	 7:.771585648	 8:.571428571	 9:1
1	 1:.166666667	 2:.125	 3:0	 4:.444293982	 5:0	 6:0	 7:.444293982	 8:1	 9:1
1	 1:.142857143	 2:.125	 3:0	 4:.000638889	 5:0	 6:0	 7:.000550926	 8:.555555556	 9:5
1	 1:.142857143	 2:.083333333	 3:0	 4:.39029321	 5:.25	 6:0	 7:.39029321	 8:0	 9:3
1	 1:.014925373	 2:.1	 3:0	 4:.036292438	 5:0	 6:0	 7:.036292438	 8:.806451613	 9:3
1	 1:.2	 2:.1	 3:0	 4:.088155864	 5:0	 6:0	 7:.088155864	 8:1	 9:3
1	 1:.051282051	 2:.166666667	 3:0	 4:.298472222	 5:0	 6:.999935281	 7:.289386574	 8:1	 9:1
1	 1:1	 2:.125	 3:0	 4:.00562037	 5:0	 6:0	 7:.005611111	 8:1	 9:5
1	 1:.008695652	 2:.090909091	 3:0	 4:.0000016534	 5:0	 6:0	 7:.0000016534	 8:0	 9:7
1	 1:.045454545	 2:.032258065	 3:0	 4:.783974868	 5:.419354839	 6:0	 7:.783974868	 8:0	 9:7
1	 1:.052631579	 2:.032258065	 3:0	 4:.948854167	 5:.419354839	 6:0	 7:.948854167	 8:0	 9:7
1	 1:.083333333	 2:.290322581	 3:0	 4:.97896164	 5:.419354839	 6:0	 7:.940582011	 8:.821428571	 9:7
2	 1:.113636364	 2:.161290323	 3:1	 4:.97900463	 5:.419354839	 6:0	 7:.97900463	 8:.863636364	 9:7
1	 1:.010638298	 2:.027777778	 3:0	 4:.0000231481	 5:.5	 6:.935604548	 7:.0000231481	 8:0	 9:1
1	 1:.035714286	 2:.027777778	 3:0	 4:.011643519	 5:.5	 6:.935604548	 7:.011643519	 8:0	 9:1
1	 1:.045454545	 2:.032258065	 3:0	 4:.001645172	 5:.419354839	 6:0	 7:.001645172	 8:0	 9:7
1	 1:.008196721	 2:.076923077	 3:0	 4:.708826058	 5:0	 6:0	 7:.708826058	 8:0	 9:7
1	 1:.04	 2:.076923077	 3:0	 4:.849890873	 5:0	 6:0	 7:.849890873	 8:0	 9:7
1	 1:.3	 2:.2	 3:0	 4:.202912809	 5:0	 6:0	 7:.202847222	 8:.333333333	 9:3
1	 1:.020618557	 2:.133333333	 3:0	 4:.720528549	 5:0	 6:0	 7:.381585648	 8:.75	 9:3
1	 1:.02173913	 2:.2	 3:.5	 4:.609494599	 5:0	 6:0	 7:.609463735	 8:.865671642	 9:3
1	 1:.01	 2:.125	 3:0	 4:.0000115741	 5:0	 6:0	 7:.0000115741	 8:.666666667	 9:5
1	 1:.028571429	 2:.125	 3:0	 4:.014881944	 5:0	 6:0	 7:.014881944	 8:.76	 9:5
1	 1:.017391304	 2:.25	 3:0	 4:.985606482	 5:0	 6:0	 7:.820344907	 8:.926829268	 9:5
1	 1:.272727273	 2:.083333333	 3:0	 4:.105046296	 5:.5	 6:.935604548	 7:.082152778	 8:0	 9:1
1	 1:.0625	 2:.064516129	 3:0	 4:.98287037	 5:.419354839	 6:0	 7:.982853836	 8:0	 9:7
1	 1:.015384615	 2:.032258065	 3:0	 4:.987053571	 5:.419354839	 6:0	 7:.987053571	 8:0	 9:7
1	 1:.028571429	 2:.032258065	 3:0	 4:.99823082	 5:.419354839	 6:0	 7:.99823082	 8:0	 9:7
1	 1:.03125	 2:.032258065	 3:0	 4:.988159722	 5:.419354839	 6:0	 7:.988159722	 8:0	 9:7
1	 1:.010416667	 2:.032258065	 3:0	 4:.9953125	 5:.419354839	 6:0	 7:.9953125	 8:0	 9:7
1	 1:.09375	 2:.083333333	 3:0	 4:.141886574	 5:.5	 6:.935604548	 7:.08150463	 8:0	 9:1
1	 1:.090909091	 2:.032258065	 3:0	 4:.00078373	 5:.419354839	 6:0	 7:.00078373	 8:0	 9:7
1	 1:.047619048	 2:.096774194	 3:0	 4:.308573082	 5:.419354839	 6:0	 7:.274834656	 8:0	 9:7
1	 1:.041666667	 2:.027777778	 3:0	 4:.475416667	 5:.5	 6:.935604548	 7:.475416667	 8:0	 9:1
1	 1:.022727273	 2:.027777778	 3:0	 4:.733831019	 5:.5	 6:.935604548	 7:.733831019	 8:0	 9:1
1	 1:.034482759	 2:.027777778	 3:0	 4:.623761574	 5:.5	 6:.935604548	 7:.623761574	 8:0	 9:1
1	 1:.068965517	 2:.055555556	 3:0	 4:.831666667	 5:.5	 6:.935604548	 7:.714756944	 8:0	 9:1
1	 1:.333333333	 2:.25	 3:0	 4:.999824074	 5:0	 6:0	 7:.999796296	 8:1	 9:5
1	 1:.013333333	 2:.125	 3:0	 4:.995990741	 5:0	 6:0	 7:.995990741	 8:.891891892	 9:5
1	 1:.055555556	 2:.125	 3:0	 4:.999900463	 5:0	 6:0	 7:.999900463	 8:.642857143	 9:5
1	 1:.038461538	 2:.071428571	 3:0	 4:.671180556	 5:0	 6:.967705195	 7:.671180556	 8:0	 9:7
1	 1:0	 2:.142857143	 3:0	 4:.0000115741	 5:0	 6:0	 7:.0000115741	 8:0	 9:1
1	 1:.095238095	 2:.285714286	 3:0	 4:.105914352	 5:0	 6:0	 7:.105740741	 8:.916666667	 9:1
1	 1:.2	 2:.020408163	 3:0	 4:.759230324	 5:.632653061	 6:.993592814	 7:.759230324	 8:0	 9:10
1	 1:.2	 2:.125	 3:0	 4:.007272377	 5:0	 6:.993592814	 7:.007272377	 8:1	 9:3
1	 1:.25	 2:.020408163	 3:0	 4:.990819444	 5:.632653061	 6:.993592814	 7:.990819444	 8:0	 9:10
